order_book_id,board_type,sector_code,yield_rate,date,month,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,operating_revenue_growth_ratio_ttm,net_profit_growth_ratio_ttm,gross_profit_margin_ttm,total_asset_turnover_ttm,cash_ratio_lf,current_ratio_lf,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
601377.XSHG,MainBoard,Financials,0.05470907045710205,2018-01-02,0,0.040533505772535866,1.5118335313018294,0.1617573237627369,-0.06082373534757535,-0.23679711068837117,,0.05551583900565509,,,-0.1582568631833814,-0.16741922771321605,0.01832472905966931,50.0,55.55555555555556,-1.5488215488215518,0.4905624002638066,0.5816473940041599,0.9128149915897403,0.2248515269926245,0.3389532879071827,83.9285714285713,53.69458128078821
601200.XSHG,MainBoard,Industrials,-0.06986205209474483,2018-01-02,0,0.03138039863275807,3.4339182680737697,0.14768118387913778,0.059482558554009746,0.10966580304169171,0.34125873568595866,0.21628448325519387,0.3040616889030437,1.0734135714073216,-0.07827122333700842,-0.26568539939043606,0.3748283521068553,67.11409395973153,55.55555555555556,3.5616098559232827,1.0595952231541923,2.272332191966093,1.901366329215857,0.31963234353218944,1.13871055412444,127.62430939226526,130.0900900900902
600651.XSHG,MainBoard,ConsumerDiscretionary,0.035827309194441215,2018-01-02,0,0.08109631192558255,2.5352902819447682,0.8721875565860004,0.1687821520249051,1.3050874748839956,0.2740005503264625,0.6149545884680484,0.030162713006254768,1.0272463110567585,-0.3220757669086485,-0.30737578940887555,-0.02939995499954584,45.365853658536594,44.44444444444444,-1.5049299429164642,1.4636942697897415,2.539524059193646,1.9508485373617248,0.4252158642677745,0.795357188352092,85.37735849056597,83.94495412844049
300596.XSHE,GEM,Materials,-0.09023545331529104,2018-01-02,0,0.03258816809683888,4.497136916087797,0.3211987690404577,0.5154567733346691,0.23317427766459353,0.2773309087630382,0.9430837291466438,0.9205457527755752,2.0931277102627766,-0.490062149310031,-0.5129132358172588,0.04570217301445556,27.561837455830407,55.55555555555556,-2.542482476786584,2.979411467918604,6.202269710205786,4.972033082945552,0.41779376305452604,1.8689782204831735,76.55755015839513,68.58006042296077
002840.XSHE,MainBoard,ConsumerStaples,-0.22658683505641952,2018-01-02,0,0.01607606938029147,6.854741251853276,0.6424960547799664,0.37042820734913007,0.21088268031017132,0.05018618193946993,3.172259905891143,0.7457323478251621,2.3620789246302833,1.7542725102992378,1.6243875753159673,0.25976986996654094,79.57746478873234,66.66666666666666,7.617276964944892,10.782086008746356,8.655394278994393,7.300431882885837,0.8219567823291749,1.4310172190204709,180.45112781954913,102.40529164161134
603328.XSHG,MainBoard,InformationTechnology,-0.11570768206917637,2018-01-02,0,0.04063279607080639,3.1098898671248403,0.22372676106591627,0.12386538552092441,0.061402140416954465,0.3140986435380584,0.5763758433679479,3.2634324402178243,5.058203665345012,-0.14975954479207765,-0.19055475568969182,0.08159042179522835,56.95067264573987,33.33333333333333,1.4639600293490687,0.724414906032103,0.8787082089447588,0.7962876950313472,0.22434408622995328,0.6972451625771923,113.30049261083745,95.93984962406003
002012.XSHE,MainBoard,Materials,,2018-01-02,0,0.010125867699258011,4.006288735776102,0.21023555987877915,0.14464196792272843,-5.573427375762698,0.26947548791022663,0.5820944354496347,0.20848991174545065,2.321286439394576,,,,,,,,,,,,,
002311.XSHE,MainBoard,ConsumerStaples,-0.0017512104620117652,2018-01-02,0,0.03127379817048195,6.135690901740024,0.9370802958492422,0.20664170211406208,0.19558573110775357,0.09644191064089283,2.833747373798189,0.13723535179182916,1.1914470941295086,0.6483134891661884,0.6044017930210249,0.08782339229032687,73.79518072289154,55.55555555555556,3.362447391048552,0.3638777293048501,0.3449658993568938,0.30690760587795074,0.9532857603528387,1.2743393592520738,119.54148471615731,96.22093023255823
002295.XSHE,MainBoard,Materials,-0.024348067882621893,2018-01-02,0,0.01648318695131782,2.728480521229147,1.6954324994914847,0.4427195541719544,5.151087192422278,0.041948114482047806,3.0887460415467567,0.24802328220658468,2.7977298804856665,-0.15619122419900577,-0.18644304745927182,0.060503646520532084,47.368421052631646,33.33333333333333,0.21878155503197413,0.4928042807323157,0.7768341571480448,1.008985595579832,0.09659485324695881,0.4923791513001883,94.96855345911939,60.20408163265305
300004.XSHE,GEM,Industrials,0.13043478260869557,2018-01-02,0,0.03811686393991014,1.6716321427849181,0.17374286826700605,0.28100693506511876,-107.49025570030899,0.29895552806889025,0.24084279406956774,0.34463277583775737,3.7698124453010875,-0.007291295603231163,-0.05987348163400084,0.10516437206153935,51.54639175257729,44.44444444444444,2.515847860538823,0.7893130585186684,0.8696254586292772,0.8771114432079766,0.20037858904184064,0.672454900510865,145.53191489361703,107.21649484536124
